doc_id,text
179,"Next stepped forward a lanky somewhat sad looking man with his hair tied in a knot behind his head. He introduced himself as Garrison Graybolt. Next came Konar Wuldcarva who shook Hermel’s hand somewhat awkwardly. A thin man with a narrow face and light brown hair introduced himself as Selig Courtsman. He had frosty blue eyes and wore a wry smile. There was another man with an austere expression, close cropped hair, and wore a tunic on which was emblazoned the symbol of the Elkron of the Sun, Eldrik. He gave a courteous bow of the head, and indicated he was interested in listening to the proposed adventure. This man was named Star of Justice, but he did not introduce himself. He simply stood and listened intently. Lastly, a redish metallic tinged grasshopper landed on Rothomon’s desk. Hermel looked over and thought to swat the insect before it leapt away. However, before he did so, Rothmon stayed his hand with a quick intercession of his hand on Hermel’s arm."
180,Gilli was colored with copic markers. This time I also used some of the multiliners to help me create this hand embroidery stitch on Gilli’s top. Also the multiliners were essential in the headpiece transformation! I will be sharing how to do things like that soon..anyone interested? lol. Awee and the cute knee high socks too! Easy peasy! The papers are one of my biggest finds last CHA summer….I was drooling all over their booth. First edition papers (got from Rusty at Oozak.com)…I know not new for some of you but I am still fresh in this cha thing and ohhhh gosh I am enchanted lol. I used also regular recollections cardstock and Martha Stewart punch. The pieces were distressed with distress inks and the base for Gilli is a cut using a oval nestability. The little love is part of Gilli sentiments line..it will be easy for you to see them all soon I promise lol. Love was stamped using copic and FB PITT pens. All that sparkles…stickles!
181,“So what made you change your mind? Why?”
182,Presented here in no particular order:
183,I like to think they have help. That they're not taking those first steps alone.
184,"Stir together the cream cheese, sour cream and ranch seasoning. Add the rest of the ingredients and stir until combined. Salt and pepper to taste."
185,"Steve’s articles and essays have been published in over 30 academic journals, magazines and newspapers. His work has also been featured widely in the media in the UK, including: BBC Breakfast, BBC World TV, Radio Five, and in The Guardian. Steve lives in Manchester, England with his wife and three young children."
186,"Either way, I can't wait to see him."
187,"I think that eyesight is one of the best of our senses. It allows us to see the smile on a little child’s face as they play, the beautiful color of flowers in bloom, and the majesty of an eagle soaring in the sky. We learn so much about the world around us and about how others are feeling by our sense of sight."
188,"Rin, her sidekick Mimi, and their big, fluffy dog are immortal, and the series drops us into their lives at various points. The character Koki joins up with them in episode one and has been with them a year in episode 2. There’s a cop that Rin uses for information and we see him age roughly 50 years over the course of the series. The producers do a great job of using this time jump to give you a sense of all the stories we haven’t seen. Rin runs a private detective agency and where Koki is a frazzled, scared kid in the first episode (he’s actually a clone), he’s a contributing member of the team in the second story. That we don’t get to see his development is a shame, but that would take 20 episodes and for this jumping ahead in time approach, it works."
189,"Support from Friends, Supporting my Friends Another key are the positive words I get from others and the opportunity to support others. Having a network of people who are working together to make better choices just feels powerful. It isn't so much about accountability or anything. The only person I feel accountable to is myself. But when I know that people find inspiration from my choices and when I know that I've been inspired by someone else's choices and accomplishments... that network feels so strong! Today, I'm asking you to be part of my network. Maybe you're going to start running or want to get back on track or just want to cheer from the sidelines... but let's do it together."
