doc_id,text
202,"""I think, quite frankly, (granting the release time) was mostly for management's comfort,"" Jelincic said, estimating he was already spending about two-thirds of his time on board business anyway."
203,"This failure of leadership is unconscionable in light of the onerous debt we are placing on our children's and grandchildren's doorsteps. The Sun goes on to excuse the president for raising the deficit more in three years than it went up during the eight years of his predecessor by maintaining that Mr. Obama was forced to do so because of ""the greatest economic downturn since the Great Depression."""
204,"""Dance Me If You Can"" is a dance-off kind of thing."
205,Prices: $14-$39
206,American moral support was especially needed to persuade Turkey and Jordan to open humanitarian corridors and set up safe havens for Syrian refugees.
207,"""We have done our best to work with all food vendors downtown,"" said the spokeswoman, Kara Bowlin. ""It is our hope that this map will make it easier for food trucks to find an allowed parking spot and will alleviate the issues between trucks and restaurants during the busy summer months."""
208,"She is on a leave of absence from the bench as part of the $50,000 bond."
209,"Earlier today, Moore discussed his new book with students at Denver's Auraria Campus."
210,"Robert Kaitz, a computer business owner in Severna Park, Md., thought the small growth under his left nipple was just a harmless cyst, like ones that had been removed from his back. By the time he had it checked out in 2006, almost two years later, the lump had started to hurt."
211,"Specifically, Hunt wants to see at least 17,000 square feet in the northwest corner of the park reserved for dogs. She believes there's enough room for a dog run of that size in the area now dedicated for dogs, but only if designers clear out trees and other amenities."
212,"Another dish that didn't pan out was the green garlic flan ($6.75). A new dish on the weekly changing menu, it also had a lingering bitterness. Fortunately, the effects were quickly erased by forking up one of the thick fried potatoes ladled with both romesco sauce and a creamy, garlicky aioli ($6.75)."
213,That healthy protection helps keep a free press free. It's part of the law that you adjudicate.
214,"""The elevator apparently started running fast,"" Minish said, adding that all of the stadium's escalators were turned off after the incident."
215,"Slade McLaughlin, a Philadelphia lawyer who represents Victim 1, said he supports the legal efforts by the district and state prosecutors regarding the subpoena, and will be joining the motions."
216,"Divers found only three more bodies Wednesday, taking the death toll to 106."
217,Staff writer Molly Young contributed to this report.
218,"Nearly 9,000 people a day are touring Hawaii Volcanoes National Park on average this year, a 2.5% increase over last year, when the volcano's 25-year eruption was much more peaceful, said Cindy Orlando, the park's superintendent."
219,"Almost every politician who has run or considered a run for the 2012 GOP nomination has raised the matter to pummel Obama. Romney and Sarah Palin weighed in on it in their books, with Palin titling a chapter ""America the Exceptional."""
220,"Her mother-in-law agreed, and Simnegar got a crash course in Persian cooking, from kateh, a simple sticky rice, to gondy, meatballs simmered in a tumeric-scented broth with chickpeas and zucchini, perfect for the Sabbath dinner, to chorosht’e fesenjune, a questionable-looking but delectable stew made with meat, pomegranate juice and lots of ground walnuts."
221,All this has led to a greater demand for social safety-net programs. Some of those programs have been able to cope with their increased burdens better than others.
222,"In a small bowl, combine the grated lemon zest and chopped rosemary. Dip one end of each wrapped scallop in the mixture, transfer to a platter and serve."
223,"2004: Arvada Center's ""BFG: The Big, Friendly Giant"""
224,Brandon Garcia started for the Trojans and threw 79 pitches before being pulled in favor of Nootbaar to start the fifth. Garcia took the loss to drop to 3-4. He allowed seven hits and three runs — just one earned — while issuing one walk with no strikeouts.
225,"""If a nursing supervisor came out there, that person never made themselves known,"" Simpson said."
226,In a shock of a New York minute  and that's how fast this partnership seems to have dissolved  the parties involved in financing Sacramento's proposed sports and entertainment complex went their separate ways.
227,He urged the Boy Scouts to reconsider their policy.
228,"Huttner, who estimates that the new license fee will cost him an extra $3 a month, said that ""wildlife-management areas in Maryland are paid for by hunters' dollars. It doesn't come from the general fund, and everyone else is getting a free ride off of us. For the most part, hunters have been willing to step up and assume that role."""
229,"""We’ll make sure in the future that our employees have activated their Identity Finder software,"" Sheridan said."
230,Del Negro says Butler will see a specialist Thursday in Los Angeles about his hand. The broken hand is expected to keep Butler four to six weeks.
